row,col,temp
10.0,83.0,-9999.0
10.0,84.0,-9999.0
10.0,85.0,-9999.0
10.0,86.0,-9999.0
10.0,87.0,-9999.0
10.0,88.0,-9999.0
11.0,0.0,-9999.0
11.0,1.0,-9999.0
11.0,2.0,-9999.0
11.0,3.0,-9999.0
11.0,4.0,-9999.0
11.0,5.0,-9999.0
11.0,6.0,-9999.0
11.0,7.0,-9999.0
11.0,8.0,-9999.0
11.0,9.0,-9999.0
11.0,10.0,-9999.0
11.0,11.0,-9999.0
11.0,12.0,-9999.0
11.0,13.0,-9999.0
11.0,14.0,-9999.0
11.0,15.0,-9999.0
11.0,16.0,-0.4267203
11.0,17.0,-0.63882806
11.0,18.0,-0.58454136
11.0,19.0,-0.98752079
11.0,20.0,-1.4394321
11.0,21.0,-1.5203792
11.0,22.0,-1.4650583
11.0,23.0,-0.99156086
11.0,24.0,-0.50143519
11.0,25.0,-2.0870813
11.0,26.0,-2.9776962
11.0,27.0,-3.9799099
11.0,28.0,-4.9225961
11.0,29.0,-5.5761493
11.0,30.0,-5.7885799
11.0,31.0,-5.887198
11.0,32.0,-6.0323962
11.0,33.0,-6.2794247
11.0,34.0,-6.702455
11.0,35.0,-6.8611628
11.0,36.0,-6.8499482
11.0,37.0,-6.8767986
11.0,38.0,-6.9973636
11.0,39.0,-7.1800853
11.0,40.0,-7.3477996
11.0,41.0,-7.4327781
11.0,42.0,-7.5000308
11.0,43.0,-7.6077735
11.0,44.0,-7.7220928
11.0,45.0,-7.8567407
11.0,46.0,-8.0717055
11.0,47.0,-8.3371412
11.0,48.0,-8.4815901
11.0,49.0,-8.485975
11.0,50.0,-8.5429761
11.0,51.0,-8.6601373
11.0,52.0,-8.713081
11.0,53.0,-8.7423117
11.0,54.0,-8.8372503
11.0,55.0,-8.9303514
11.0,56.0,-8.9145136
11.0,57.0,-8.8643794
11.0,58.0,-8.8556056
11.0,59.0,-8.8965258
11.0,60.0,-9.0009411
11.0,61.0,-9.1372972
11.0,62.0,-9.2475095
11.0,63.0,-9.3032479
11.0,64.0,-9.4384349
11.0,65.0,-9.719005
11.0,66.0,-9.983312
11.0,67.0,-10.070754
11.0,68.0,-10.111068
11.0,69.0,-10.25721
11.0,70.0,-9999.0
11.0,71.0,-9999.0
11.0,72.0,-9999.0
11.0,73.0,-9999.0
11.0,74.0,-9999.0
11.0,75.0,-9999.0
11.0,76.0,-9999.0
11.0,77.0,-9999.0
11.0,78.0,-9999.0
11.0,79.0,-9999.0
11.0,80.0,-9999.0
11.0,81.0,-9999.0
11.0,82.0,-9999.0
11.0,83.0,-9999.0
11.0,84.0,-9999.0
11.0,85.0,-9999.0
11.0,86.0,-9999.0
11.0,87.0,-9999.0
11.0,88.0,-9999.0
12.0,0.0,-9999.0
12.0,1.0,-9999.0
12.0,2.0,-9999.0
12.0,3.0,-9999.0
12.0,4.0,-9999.0
12.0,5.0,-9999.0
12.0,6.0,-9999.0
12.0,7.0,-9999.0
12.0,8.0,-9999.0
12.0,9.0,-9999.0
12.0,10.0,-9999.0
12.0,11.0,-9999.0
12.0,12.0,-9999.0
12.0,13.0,-9999.0
12.0,14.0,-9999.0
12.0,15.0,-9999.0
12.0,16.0,-9999.0
12.0,17.0,-9999.0
12.0,18.0,1.5239224
12.0,19.0,0.062996698
12.0,20.0,-0.98633175
12.0,21.0,-0.82210389
12.0,22.0,-0.50683185
12.0,23.0,-0.64603537
12.0,24.0,-0.24607292
12.0,25.0,-0.14031717
12.0,26.0,-0.57371354
12.0,27.0,-2.8191106
12.0,28.0,-4.4518284
12.0,29.0,-5.9613993
12.0,30.0,-5.4970642
12.0,31.0,-5.1147391
12.0,32.0,-4.7368355
12.0,33.0,-4.1586308
12.0,34.0,-5.3629478
12.0,35.0,-6.0201044
12.0,36.0,-6.2256131
12.0,37.0,-6.2888505
12.0,38.0,-6.526335
12.0,39.0,-6.8258269
12.0,40.0,-7.1518617
12.0,41.0,-7.1476911
12.0,42.0,-7.1854717
12.0,43.0,-7.3707337
12.0,44.0,-7.5476536
12.0,45.0,-7.6119545
12.0,46.0,-7.8990648
12.0,47.0,-8.4898089
12.0,48.0,-8.8018406
12.0,49.0,-8.4168534
12.0,50.0,-8.465801
12.0,51.0,-8.8583907
12.0,52.0,-8.8266403
12.0,53.0,-8.6436152
12.0,54.0,-8.7872398
12.0,55.0,-9.1433771
12.0,56.0,-8.8793918
12.0,57.0,-8.6681581
12.0,58.0,-8.6830654
12.0,59.0,-8.7580425
12.0,60.0,-8.782897
12.0,61.0,-8.8896273
12.0,62.0,-8.9622411
12.0,63.0,-9.0134794
12.0,64.0,-9.1828554
12.0,65.0,-9.5248238
12.0,66.0,-10.140029
12.0,67.0,-10.000792
12.0,68.0,-9.9100311
12.0,69.0,-10.320882
12.0,70.0,-9999.0
12.0,71.0,-9999.0
12.0,72.0,-9999.0
12.0,73.0,-9999.0
12.0,74.0,-9999.0
12.0,75.0,-9999.0
12.0,76.0,-9999.0
12.0,77.0,-9999.0
12.0,78.0,-9999.0
12.0,79.0,-9999.0
12.0,80.0,-9999.0
12.0,81.0,-9999.0
12.0,82.0,-9999.0
12.0,83.0,-9999.0
12.0,84.0,-9999.0
12.0,85.0,-9999.0
12.0,86.0,-9999.0
12.0,87.0,-9999.0
12.0,88.0,-9999.0
13.0,0.0,-9999.0
13.0,1.0,-9999.0
13.0,2.0,-9999.0
13.0,3.0,-9999.0
13.0,4.0,-9999.0
13.0,5.0,-9999.0
13.0,6.0,-9999.0
13.0,7.0,-9999.0
13.0,8.0,-9999.0
13.0,9.0,-9999.0
13.0,10.0,-9999.0
13.0,11.0,-9999.0
13.0,12.0,-9999.0
13.0,13.0,-9999.0
13.0,14.0,-9999.0
13.0,15.0,-9999.0
13.0,16.0,-9999.0
13.0,17.0,-9999.0
13.0,18.0,-9999.0
13.0,19.0,0.2941146
13.0,20.0,-0.7688653
13.0,21.0,-0.60508879
13.0,22.0,-0.31524359
13.0,23.0,-0.73788686
13.0,24.0,-0.65685941
13.0,25.0,0.26908885
13.0,26.0,-0.068569274
13.0,27.0,-2.1283333
13.0,28.0,-3.8290065
13.0,29.0,-5.8765043
13.0,30.0,-5.0258633
13.0,31.0,-4.4435172
13.0,32.0,-4.2010916
13.0,33.0,-3.7833458
13.0,34.0,-4.7646293
13.0,35.0,-5.4571264
13.0,36.0,-5.9496493
13.0,37.0,-6.0879154
13.0,38.0,-6.1646548
13.0,39.0,-6.5245964
13.0,40.0,-7.0645789
13.0,41.0,-6.9688624
13.0,42.0,-6.9069132
13.0,43.0,-7.1601986
13.0,44.0,-7.4915883
13.0,45.0,-7.4351743
13.0,46.0,-7.6954223
13.0,47.0,-8.4000516
13.0,48.0,-8.7983556
13.0,49.0,-8.2636037
13.0,50.0,-8.3212479
13.0,51.0,-8.8353921
13.0,52.0,-8.7768315
13.0,53.0,-8.5197554
13.0,54.0,-8.6736378
13.0,55.0,-9.1404796
13.0,56.0,-8.7377877
13.0,57.0,-8.3992686
13.0,58.0,-8.4580833
13.0,59.0,-8.6828801
13.0,60.0,-8.5897369
13.0,61.0,-8.6680498
13.0,62.0,-8.8134307
13.0,63.0,-8.8470356
13.0,64.0,-8.8652829
13.0,65.0,-9.2320066
13.0,66.0,-10.097268
13.0,67.0,-9.8545717
13.0,68.0,-9.7138364
13.0,69.0,-10.196856
13.0,70.0,-9999.0
13.0,71.0,-9999.0
13.0,72.0,-9999.0
13.0,73.0,-9999.0
13.0,74.0,-9999.0
13.0,75.0,-9999.0
13.0,76.0,-9999.0
13.0,77.0,-9999.0
13.0,78.0,-9999.0
13.0,79.0,-9999.0
13.0,80.0,-9999.0
13.0,81.0,-9999.0
13.0,82.0,-9999.0
13.0,83.0,-9999.0
13.0,84.0,-9999.0
13.0,85.0,-9999.0
13.0,86.0,-9999.0
13.0,87.0,-9999.0
13.0,88.0,-9999.0
14.0,0.0,-9999.0
14.0,1.0,-9999.0
14.0,2.0,-9999.0
14.0,3.0,-9999.0
14.0,4.0,-9999.0
14.0,5.0,-9999.0
14.0,6.0,-9999.0
14.0,7.0,-9999.0
14.0,8.0,-9999.0
14.0,9.0,-9999.0
14.0,10.0,-9999.0
14.0,11.0,-9999.0
14.0,12.0,-9999.0
14.0,13.0,-9999.0
14.0,14.0,-9999.0
14.0,15.0,-9999.0
14.0,16.0,-9999.0
14.0,17.0,-9999.0
14.0,18.0,-9999.0
14.0,19.0,-9999.0
14.0,20.0,-0.75574884
14.0,21.0,-0.63668897
14.0,22.0,-0.47279356
14.0,23.0,-0.36149148
14.0,24.0,-0.25523644
14.0,25.0,-0.28726045
14.0,26.0,-0.71452005
14.0,27.0,-1.5247361
14.0,28.0,-2.3508423
14.0,29.0,-3.0768097
14.0,30.0,-3.3365115
14.0,31.0,-3.5788236
14.0,32.0,-3.8800732
14.0,33.0,-4.1233525
14.0,34.0,-4.4871308
14.0,35.0,-4.8876993
14.0,36.0,-5.2271197
14.0,37.0,-5.4572186
14.0,38.0,-5.7023885
14.0,39.0,-6.0638289
14.0,40.0,-6.3851702
14.0,41.0,-6.4853408
14.0,42.0,-6.527519
14.0,43.0,-6.7177557
14.0,44.0,-6.9792373
14.0,45.0,-7.143719
14.0,46.0,-7.368901
14.0,47.0,-7.6877318
14.0,48.0,-7.8776775
14.0,49.0,-7.8918819
14.0,50.0,-8.0207019
14.0,51.0,-8.232689
14.0,52.0,-8.3138198
14.0,53.0,-8.3640466
14.0,54.0,-8.4738856
14.0,55.0,-8.4856144
14.0,56.0,-8.3109299
14.0,57.0,-7.9046243
14.0,58.0,-7.7077839
14.0,59.0,-8.1634586
14.0,60.0,-8.3116011
14.0,61.0,-8.3973865
14.0,62.0,-8.4842041
14.0,63.0,-8.5238772
14.0,64.0,-8.4371221
14.0,65.0,-8.7142511
14.0,66.0,-9.0930161
14.0,67.0,-9.2286593
14.0,68.0,-9.4339823
14.0,69.0,-10.035001
14.0,70.0,-9999.0
14.0,71.0,-9999.0
14.0,72.0,-9999.0
14.0,73.0,-9999.0
14.0,74.0,-9999.0
14.0,75.0,-9999.0
14.0,76.0,-9999.0
14.0,77.0,-9999.0
14.0,78.0,-9999.0
14.0,79.0,-9999.0
14.0,80.0,-9999.0
14.0,81.0,-9999.0
14.0,82.0,-9999.0
14.0,83.0,-9999.0
14.0,84.0,-9999.0
14.0,85.0,-9999.0
14.0,86.0,-9999.0
14.0,87.0,-9999.0
14.0,88.0,-9999.0
15.0,0.0,-9999.0
15.0,1.0,-9999.0
15.0,2.0,-9999.0
15.0,3.0,-9999.0
15.0,4.0,-9999.0
15.0,5.0,-9999.0
15.0,6.0,-9999.0
15.0,7.0,-9999.0
15.0,8.0,-9999.0
15.0,9.0,-9999.0
15.0,10.0,-9999.0
15.0,11.0,-9999.0
15.0,12.0,-9999.0
15.0,13.0,-9999.0
15.0,14.0,-9999.0
15.0,15.0,-9999.0
15.0,16.0,-9999.0
15.0,17.0,-9999.0
15.0,18.0,-9999.0
15.0,19.0,-9999.0
15.0,20.0,-9999.0
15.0,21.0,-0.047252859
15.0,22.0,0.36264571
15.0,23.0,0.69993089
15.0,24.0,0.9085223
15.0,25.0,0.78114169
15.0,26.0,0.076569566
15.0,27.0,-0.57914542
15.0,28.0,-0.68543991
15.0,29.0,-0.64792242
15.0,30.0,-1.4490189
15.0,31.0,-2.5554068
15.0,32.0,-3.3024357
15.0,33.0,-3.6945469
15.0,34.0,-3.99237
15.0,35.0,-4.2519474
15.0,36.0,-4.3195635
15.0,37.0,-4.5199035
15.0,38.0,-5.1079478
15.0,39.0,-5.6684195
15.0,40.0,-6.0634663
15.0,41.0,-6.1566168
15.0,42.0,-6.0474304
15.0,43.0,-6.2046996
15.0,44.0,-6.6995185
15.0,45.0,-6.896459
15.0,46.0,-7.0747021
15.0,47.0,-7.2582552
15.0,48.0,-7.3898038
15.0,49.0,-7.5562264
15.0,50.0,-7.77841
15.0,51.0,-8.0116069
15.0,52.0,-8.1274324
15.0,53.0,-8.3427667
15.0,54.0,-8.7683027
15.0,55.0,-8.3729637
15.0,56.0,-8.1357817
15.0,57.0,-7.7178789
15.0,58.0,-7.4648946
15.0,59.0,-7.8954668
15.0,60.0,-8.0497851
15.0,61.0,-8.0967499
15.0,62.0,-8.0484567
15.0,63.0,-8.143497
15.0,64.0,-8.3576414
15.0,65.0,-8.452343
15.0,66.0,-8.5294892
15.0,67.0,-8.7010546
15.0,68.0,-9.0481702
15.0,69.0,-9.6086728
15.0,70.0,-9999.0
15.0,71.0,-9999.0
15.0,72.0,-9999.0
15.0,73.0,-9999.0
15.0,74.0,-9999.0
15.0,75.0,-9999.0
15.0,76.0,-9999.0
15.0,77.0,-9999.0
15.0,78.0,-9999.0
15.0,79.0,-9999.0
15.0,80.0,-9999.0
15.0,81.0,-9999.0
15.0,82.0,-9999.0
15.0,83.0,-9999.0
15.0,84.0,-9999.0
15.0,85.0,-9999.0
15.0,86.0,-9999.0
15.0,87.0,-9999.0
15.0,88.0,-9999.0
16.0,0.0,-9999.0
16.0,1.0,-9999.0
16.0,2.0,-9999.0
16.0,3.0,-9999.0
16.0,4.0,-9999.0
16.0,5.0,-9999.0
16.0,6.0,-9999.0
16.0,7.0,-9999.0
16.0,8.0,-9999.0
16.0,9.0,-9999.0
16.0,10.0,-9999.0
16.0,11.0,-9999.0
16.0,12.0,-9999.0
16.0,13.0,-9999.0
16.0,14.0,-9999.0
16.0,15.0,-9999.0
16.0,16.0,-9999.0
16.0,17.0,-9999.0
16.0,18.0,-9999.0
16.0,19.0,-9999.0
16.0,20.0,-9999.0
16.0,21.0,-9999.0
16.0,22.0,1.8292437
16.0,23.0,2.0235935
16.0,24.0,1.6800549
16.0,25.0,1.6307299
16.0,26.0,1.3736835
16.0,27.0,0.31700289
16.0,28.0,1.0689881
16.0,29.0,2.2001206
16.0,30.0,0.4559252
16.0,31.0,-1.6857139
16.0,32.0,-3.0212831
16.0,33.0,-3.6289988
16.0,34.0,-3.5466464
16.0,35.0,-3.6836291
16.0,36.0,-3.3221317
16.0,37.0,-3.2578898
16.0,38.0,-4.5351977
16.0,39.0,-5.4597009
16.0,40.0,-6.4558014
16.0,41.0,-6.1959503
16.0,42.0,-5.7543386
16.0,43.0,-5.9429046
16.0,44.0,-7.1675789
16.0,45.0,-6.832294
16.0,46.0,-6.8815809
16.0,47.0,-7.1011583
16.0,48.0,-7.1932234
16.0,49.0,-7.3265367
16.0,50.0,-7.6552267
16.0,51.0,-8.2594654
16.0,52.0,-8.2187856
16.0,53.0,-8.1425267
16.0,54.0,-8.3666904
16.0,55.0,-8.5197686
16.0,56.0,-8.1810308
16.0,57.0,-7.8688326
16.0,58.0,-7.7901414
16.0,59.0,-7.8076326
16.0,60.0,-7.8729358
16.0,61.0,-7.8415111
16.0,62.0,-7.4499059
16.0,63.0,-7.4311302
16.0,64.0,-8.0322154
16.0,65.0,-8.1939552
16.0,66.0,-8.0664912
16.0,67.0,-8.2596593
16.0,68.0,-8.6228172
16.0,69.0,-8.8437311
16.0,70.0,-9999.0
16.0,71.0,-9999.0
16.0,72.0,-9999.0
16.0,73.0,-9999.0
16.0,74.0,-9999.0
16.0,75.0,-9999.0
16.0,76.0,-9999.0
16.0,77.0,-9999.0
16.0,78.0,-9999.0
16.0,79.0,-9999.0
16.0,80.0,-9999.0
16.0,81.0,-9999.0
16.0,82.0,-9999.0
16.0,83.0,-9999.0
16.0,84.0,-9999.0
16.0,85.0,-9999.0
16.0,86.0,-9999.0
16.0,87.0,-9999.0
16.0,88.0,-9999.0
17.0,0.0,-9999.0
17.0,1.0,-9999.0
17.0,2.0,-9999.0
17.0,3.0,-9999.0
17.0,4.0,-9999.0
17.0,5.0,-9999.0
17.0,6.0,-9999.0
17.0,7.0,-9999.0
17.0,8.0,-9999.0
17.0,9.0,-9999.0
17.0,10.0,-9999.0
17.0,11.0,-9999.0
17.0,12.0,-9999.0
17.0,13.0,-9999.0
17.0,14.0,-9999.0
17.0,15.0,-9999.0
17.0,16.0,-9999.0
17.0,17.0,-9999.0
17.0,18.0,-9999.0
17.0,19.0,-9999.0
17.0,20.0,-9999.0
17.0,21.0,-9999.0
17.0,22.0,-9999.0
17.0,23.0,1.0735683
17.0,24.0,1.0132165
17.0,25.0,1.1714311
17.0,26.0,0.99078296
17.0,27.0,0.65852109
17.0,28.0,2.0520822
17.0,29.0,2.0637757
17.0,30.0,0.70560179
17.0,31.0,-1.132055
17.0,32.0,-2.4604616
17.0,33.0,-3.1500407
17.0,34.0,-3.0518344
17.0,35.0,-3.2191786
17.0,36.0,-3.2685495
17.0,37.0,-3.4132148
17.0,38.0,-4.218434
17.0,39.0,-5.0453454
17.0,40.0,-5.9153501
17.0,41.0,-5.8716673
17.0,42.0,-5.8320561
17.0,43.0,-6.1953561
17.0,44.0,-6.7607665
17.0,45.0,-6.6384254
17.0,46.0,-6.6931738
17.0,47.0,-6.9301662
17.0,48.0,-7.0741718
17.0,49.0,-7.1487393
17.0,50.0,-7.4366962
17.0,51.0,-7.9318278
17.0,52.0,-7.9497998
17.0,53.0,-7.8366885
17.0,54.0,-7.9821234
17.0,55.0,-8.2237924
17.0,56.0,-8.0060304
17.0,57.0,-7.7992716
17.0,58.0,-7.7585455
17.0,59.0,-7.7739578
17.0,60.0,-7.7629016
17.0,61.0,-7.7157181
17.0,62.0,-7.5195715
17.0,63.0,-7.5302739
17.0,64.0,-7.858393
17.0,65.0,-8.02252
17.0,66.0,-8.0623753
17.0,67.0,-8.151987
17.0,68.0,-8.3325399
17.0,69.0,-8.511913
17.0,70.0,-8.6222761
17.0,71.0,-9999.0
17.0,72.0,-9999.0
17.0,73.0,-9999.0
17.0,74.0,-9999.0
17.0,75.0,-9999.0
17.0,76.0,-9999.0
17.0,77.0,-9999.0
17.0,78.0,-9999.0
17.0,79.0,-9999.0
17.0,80.0,-9999.0
17.0,81.0,-9999.0
17.0,82.0,-9999.0
17.0,83.0,-9999.0
17.0,84.0,-9999.0
17.0,85.0,-9999.0
17.0,86.0,-9999.0
17.0,87.0,-9999.0
17.0,88.0,-9999.0
18.0,0.0,-9999.0
18.0,1.0,-9999.0
18.0,2.0,-9999.0
18.0,3.0,-9999.0
18.0,4.0,-9999.0
18.0,5.0,-9999.0
18.0,6.0,-9999.0
18.0,7.0,-9999.0
18.0,8.0,-9999.0
18.0,9.0,-9999.0
18.0,10.0,-9999.0
18.0,11.0,-9999.0
18.0,12.0,-9999.0
18.0,13.0,-9999.0
18.0,14.0,-9999.0
18.0,15.0,-9999.0
18.0,16.0,-9999.0
18.0,17.0,-9999.0
18.0,18.0,-9999.0
18.0,19.0,-9999.0
18.0,20.0,-9999.0
18.0,21.0,-9999.0
18.0,22.0,-9999.0
18.0,23.0,0.1487307
18.0,24.0,0.17533758
18.0,25.0,0.20297646
18.0,26.0,0.18745062
18.0,27.0,0.46994024
18.0,28.0,1.7444605
18.0,29.0,3.5693304
18.0,30.0,0.78965646
18.0,31.0,-0.73320431
18.0,32.0,-1.4209294
18.0,33.0,-1.7612011
18.0,34.0,-2.1238856
18.0,35.0,-2.5797489
18.0,36.0,-2.9612724
18.0,37.0,-3.3214701
18.0,38.0,-3.8204838
18.0,39.0,-4.3280336
18.0,40.0,-4.7278886
18.0,41.0,-5.0739901
18.0,42.0,-5.5040669
18.0,43.0,-5.9461047
18.0,44.0,-6.2383715
18.0,45.0,-6.3548762
18.0,46.0,-6.473881
18.0,47.0,-6.6374623
18.0,48.0,-6.7779618
18.0,49.0,-6.9146679
18.0,50.0,-7.1104448
18.0,51.0,-7.3145598
18.0,52.0,-7.4218918
18.0,53.0,-7.4921523
18.0,54.0,-7.5952024
18.0,55.0,-7.6731353
18.0,56.0,-7.6574897
18.0,57.0,-7.6213977
18.0,58.0,-7.6235235
18.0,59.0,-7.6373137
18.0,60.0,-7.6353518
18.0,61.0,-7.6251361
18.0,62.0,-7.6135416
18.0,63.0,-7.6504372
18.0,64.0,-7.7529484
18.0,65.0,-7.8598697
18.0,66.0,-7.939631
18.0,67.0,-8.0022359
18.0,68.0,-8.0812435
18.0,69.0,-8.1673816
18.0,70.0,-8.2055966
18.0,71.0,-9999.0
18.0,72.0,-9999.0
18.0,73.0,-9999.0
18.0,74.0,-9999.0
18.0,75.0,-9999.0
18.0,76.0,-9999.0
18.0,77.0,-9999.0
18.0,78.0,-9999.0
18.0,79.0,-9999.0
18.0,80.0,-9999.0
18.0,81.0,-9999.0
18.0,82.0,-9999.0
18.0,83.0,-9999.0
18.0,84.0,-9999.0
18.0,85.0,-9999.0
18.0,86.0,-9999.0
18.0,87.0,-9999.0
18.0,88.0,-9999.0
19.0,0.0,-9999.0
19.0,1.0,-9999.0
19.0,2.0,-9999.0
19.0,3.0,-9999.0
19.0,4.0,-9999.0
19.0,5.0,-9999.0
19.0,6.0,-9999.0
19.0,7.0,-9999.0
19.0,8.0,-9999.0
19.0,9.0,-9999.0
19.0,10.0,-9999.0
19.0,11.0,-9999.0
19.0,12.0,-9999.0
19.0,13.0,-9999.0
19.0,14.0,-9999.0
19.0,15.0,-9999.0
19.0,16.0,-9999.0
19.0,17.0,-9999.0
19.0,18.0,-9999.0
19.0,19.0,-9999.0
19.0,20.0,-9999.0
19.0,21.0,-9999.0
19.0,22.0,-9999.0
19.0,23.0,-9999.0
19.0,24.0,-0.41316925
19.0,25.0,-0.36277381
19.0,26.0,-0.27459531
19.0,27.0,0.028134092
19.0,28.0,0.747256
19.0,29.0,1.1926539
19.0,30.0,0.21630837
19.0,31.0,-0.41398039
19.0,32.0,-0.075964984
19.0,33.0,0.34171449
19.0,34.0,-0.7837057
19.0,35.0,-1.7564715
19.0,36.0,-2.2216414
19.0,37.0,-2.5461173
19.0,38.0,-3.2090545
19.0,39.0,-3.510385
19.0,40.0,-3.2597773
19.0,41.0,-3.8974478
19.0,42.0,-5.0608392
19.0,43.0,-5.9068502
19.0,44.0,-6.2468651
19.0,45.0,-6.2613217
19.0,46.0,-6.3164973
19.0,47.0,-6.4582706
19.0,48.0,-6.5692067
19.0,49.0,-6.6883392
19.0,50.0,-6.8492468
19.0,51.0,-6.9673729
19.0,52.0,-7.0589232
19.0,53.0,-7.1943084
19.0,54.0,-7.3125583
19.0,55.0,-7.3811005
19.0,56.0,-7.4083157
19.0,57.0,-7.4422442
19.0,58.0,-7.5058705
19.0,59.0,-7.5520883
19.0,60.0,-7.5222727
19.0,61.0,-7.5166377
19.0,62.0,-7.5443956
19.0,63.0,-7.5715137
19.0,64.0,-7.6220668
19.0,65.0,-7.7206475
19.0,66.0,-7.8290621
19.0,67.0,-7.8439225
19.0,68.0,-7.8596397
19.0,69.0,-7.9139133
19.0,70.0,-7.9864984
19.0,71.0,-8.0963344
19.0,72.0,-9999.0
19.0,73.0,-9999.0
19.0,74.0,-9999.0
19.0,75.0,-9999.0
19.0,76.0,-9999.0
19.0,77.0,-9999.0
19.0,78.0,-9999.0
19.0,79.0,-9999.0
19.0,80.0,-9999.0
19.0,81.0,-9999.0
19.0,82.0,-9999.0
19.0,83.0,-9999.0
19.0,84.0,-9999.0
19.0,85.0,-9999.0
19.0,86.0,-9999.0
19.0,87.0,-9999.0
19.0,88.0,-9999.0
20.0,0.0,-9999.0
20.0,1.0,-9999.0
20.0,2.0,-9999.0
20.0,3.0,-9999.0
20.0,4.0,-9999.0
20.0,5.0,-9999.0
20.0,6.0,-9999.0
20.0,7.0,-9999.0
20.0,8.0,-9999.0
20.0,9.0,-9999.0
20.0,10.0,-9999.0
20.0,11.0,-9999.0
20.0,12.0,-9999.0
20.0,13.0,-9999.0
20.0,14.0,-9999.0
20.0,15.0,-9999.0
20.0,16.0,-9999.0
20.0,17.0,-9999.0
20.0,18.0,-9999.0
20.0,19.0,-9999.0
20.0,20.0,-9999.0
20.0,21.0,-9999.0
20.0,22.0,-9999.0
20.0,23.0,-9999.0
20.0,24.0,-0.75757163
20.0,25.0,-0.66920402
20.0,26.0,-0.57739132
20.0,27.0,-0.42288127
20.0,28.0,-0.20466423
20.0,29.0,-0.13921942
20.0,30.0,-0.30227388
20.0,31.0,-0.14816752
20.0,32.0,1.2350532
20.0,33.0,3.556873
20.0,34.0,0.22639003
20.0,35.0,-1.0268976
20.0,36.0,-1.6462226
20.0,37.0,-1.7172976
20.0,38.0,-2.7125678
20.0,39.0,-2.8887616
20.0,40.0,-1.3217302
20.0,41.0,-2.5426171
20.0,42.0,-4.6948307
20.0,43.0,-6.0442846
20.0,44.0,-7.4920266
20.0,45.0,-6.3477854
20.0,46.0,-6.207541
20.0,47.0,-6.4336792
20.0,48.0,-6.5738283
20.0,49.0,-6.5330861
20.0,50.0,-6.6857484
20.0,51.0,-6.8735058
20.0,52.0,-6.8956111
20.0,53.0,-6.9926363
20.0,54.0,-7.167368
20.0,55.0,-7.3941827
20.0,56.0,-7.2932435
20.0,57.0,-7.3003505
20.0,58.0,-7.4837656
20.0,59.0,-7.6855058
20.0,60.0,-7.4485205
20.0,61.0,-7.4114964
20.0,62.0,-7.5354043
20.0,63.0,-7.5571766
20.0,64.0,-7.4949268
20.0,65.0,-7.6220512
20.0,66.0,-7.9640522
20.0,67.0,-7.8087413
20.0,68.0,-7.6745679
20.0,69.0,-7.7610693
20.0,70.0,-7.8993385
20.0,71.0,-7.8093762
20.0,72.0,-7.722436
20.0,73.0,-9999.0
20.0,74.0,-9999.0
20.0,75.0,-9999.0
20.0,76.0,-9999.0
20.0,77.0,-9999.0
20.0,78.0,-9999.0
20.0,79.0,-9999.0
20.0,80.0,-9999.0
20.0,81.0,-9999.0
20.0,82.0,-9999.0
20.0,83.0,-9999.0
20.0,84.0,-9999.0
20.0,85.0,-9999.0
20.0,86.0,-9999.0
20.0,87.0,-9999.0
20.0,88.0,-9999.0
21.0,0.0,-9999.0
21.0,1.0,-9999.0
21.0,2.0,-9999.0
21.0,3.0,-9999.0
21.0,4.0,-9999.0
21.0,5.0,-9999.0
21.0,6.0,-9999.0
21.0,7.0,-9999.0
21.0,8.0,-9999.0
21.0,9.0,-9999.0
21.0,10.0,-9999.0
21.0,11.0,-9999.0
21.0,12.0,-9999.0
21.0,13.0,-9999.0
21.0,14.0,-9999.0
21.0,15.0,-9999.0
21.0,16.0,-9999.0
21.0,17.0,-9999.0
21.0,18.0,-9999.0
21.0,19.0,-9999.0
21.0,20.0,-9999.0
21.0,21.0,-9999.0
21.0,22.0,-9999.0
21.0,23.0,-9999.0
21.0,24.0,-9999.0
21.0,25.0,-0.68891641
21.0,26.0,-0.6318639
21.0,27.0,-0.63162271
21.0,28.0,-0.61462313
21.0,29.0,-0.58213849
21.0,30.0,-0.48034531
21.0,31.0,-0.095109875
21.0,32.0,0.73547791
21.0,33.0,1.0015666
21.0,34.0,-0.14057354
21.0,35.0,-0.37306938
21.0,36.0,-1.4322697
21.0,37.0,-1.9286669
21.0,38.0,-2.5377049
21.0,39.0,-2.8704446
21.0,40.0,-2.6740329
21.0,41.0,-3.301787
21.0,42.0,-4.5215888
21.0,43.0,-5.5413183
21.0,44.0,-6.195246
21.0,45.0,-6.0439289
21.0,46.0,-6.0028883
21.0,47.0,-6.1993174
21.0,48.0,-6.3418681
21.0,49.0,-6.3776216
21.0,50.0,-6.5184353
21.0,51.0,-6.6981132
21.0,52.0,-6.7637745
21.0,53.0,-6.8249755
21.0,54.0,-6.9664474
21.0,55.0,-7.1240399
21.0,56.0,-7.1083372
21.0,57.0,-7.1311754
21.0,58.0,-7.2685845
21.0,59.0,-7.3731447
21.0,60.0,-7.2783666
21.0,61.0,-7.2572437
21.0,62.0,-7.3403818
21.0,63.0,-7.3602692
21.0,64.0,-7.3131669
21.0,65.0,-7.3877627
21.0,66.0,-7.5671113
21.0,67.0,-7.5097181
21.0,68.0,-7.4238732
21.0,69.0,-7.4968333
21.0,70.0,-7.6094061
