-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.72884216,-0.51799525,-0.86519396,-0.87565474,-1.3239811,-1.7741573,-1.7707228,-1.7771224,-2.2557023,-3.0326735,-4.6149161,-5.2499614,-5.3009767,-5.9993755,-6.8567031,-6.80729,-6.7706738,-7.2743946,-7.9230176,-8.2716265,-7.9073766,-7.7079508,-7.6787968,-7.557682,-7.7333362,-8.1111029,-8.0719772,-7.9138655,-8.0003073,-8.1622617,-8.1934307,-8.3452678,-8.6563983,-8.8156887,-8.7092504,-8.7169392,-8.8330028,-8.8766379,-8.9095964,-9.0522807,-9.2162863,-9.1718456,-9.0849509,-9.0170403,-9.0126716,-9.2110929,-9.4210867,-9.5336625,-9.503533,-9.7418151,-10.165495,-10.649844,-10.631898,-10.488696,-10.623499,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-0.4267203,-0.63882806,-0.58454136,-0.98752079,-1.4394321,-1.5203792,-1.4650583,-0.99156086,-0.50143519,-2.0870813,-2.9776962,-3.9799099,-4.9225961,-5.5761493,-5.7885799,-5.887198,-6.0323962,-6.2794247,-6.702455,-6.8611628,-6.8499482,-6.8767986,-6.9973636,-7.1800853,-7.3477996,-7.4327781,-7.5000308,-7.6077735,-7.7220928,-7.8567407,-8.0717055,-8.3371412,-8.4815901,-8.485975,-8.5429761,-8.6601373,-8.713081,-8.7423117,-8.8372503,-8.9303514,-8.9145136,-8.8643794,-8.8556056,-8.8965258,-9.0009411,-9.1372972,-9.2475095,-9.3032479,-9.4384349,-9.719005,-9.983312,-10.070754,-10.111068,-10.25721,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.5239224,0.062996698,-0.98633175,-0.82210389,-0.50683185,-0.64603537,-0.24607292,-0.14031717,-0.57371354,-2.8191106,-4.4518284,-5.9613993,-5.4970642,-5.1147391,-4.7368355,-4.1586308,-5.3629478,-6.0201044,-6.2256131,-6.2888505,-6.526335,-6.8258269,-7.1518617,-7.1476911,-7.1854717,-7.3707337,-7.5476536,-7.6119545,-7.8990648,-8.4898089,-8.8018406,-8.4168534,-8.465801,-8.8583907,-8.8266403,-8.6436152,-8.7872398,-9.1433771,-8.8793918,-8.6681581,-8.6830654,-8.7580425,-8.782897,-8.8896273,-8.9622411,-9.0134794,-9.1828554,-9.5248238,-10.140029,-10.000792,-9.9100311,-10.320882,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.2941146,-0.7688653,-0.60508879,-0.31524359,-0.73788686,-0.65685941,0.26908885,-0.068569274,-2.1283333,-3.8290065,-5.8765043,-5.0258633,-4.4435172,-4.2010916,-3.7833458,-4.7646293,-5.4571264,-5.9496493,-6.0879154,-6.1646548,-6.5245964,-7.0645789,-6.9688624,-6.9069132,-7.1601986,-7.4915883,-7.4351743,-7.6954223,-8.4000516,-8.7983556,-8.2636037,-8.3212479,-8.8353921,-8.7768315,-8.5197554,-8.6736378,-9.1404796,-8.7377877,-8.3992686,-8.4580833,-8.6828801,-8.5897369,-8.6680498,-8.8134307,-8.8470356,-8.8652829,-9.2320066,-10.097268,-9.8545717,-9.7138364,-10.196856,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-0.75574884,-0.63668897,-0.47279356,-0.36149148,-0.25523644,-0.28726045,-0.71452005,-1.5247361,-2.3508423,-3.0768097,-3.3365115,-3.5788236,-3.8800732,-4.1233525,-4.4871308,-4.8876993,-5.2271197,-5.4572186,-5.7023885,-6.0638289,-6.3851702,-6.4853408,-6.527519,-6.7177557,-6.9792373,-7.143719,-7.368901,-7.6877318,-7.8776775,-7.8918819,-8.0207019,-8.232689,-8.3138198,-8.3640466,-8.4738856,-8.4856144,-8.3109299,-7.9046243,-7.7077839,-8.1634586,-8.3116011,-8.3973865,-8.4842041,-8.5238772,-8.4371221,-8.7142511,-9.0930161,-9.2286593,-9.4339823,-10.035001,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-0.047252859,0.36264571,0.69993089,0.9085223,0.78114169,0.076569566,-0.57914542,-0.68543991,-0.64792242,-1.4490189,-2.5554068,-3.3024357,-3.6945469,-3.99237,-4.2519474,-4.3195635,-4.5199035,-5.1079478,-5.6684195,-6.0634663,-6.1566168,-6.0474304,-6.2046996,-6.6995185,-6.896459,-7.0747021,-7.2582552,-7.3898038,-7.5562264,-7.77841,-8.0116069,-8.1274324,-8.3427667,-8.7683027,-8.3729637,-8.1357817,-7.7178789,-7.4648946,-7.8954668,-8.0497851,-8.0967499,-8.0484567,-8.143497,-8.3576414,-8.452343,-8.5294892,-8.7010546,-9.0481702,-9.6086728,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.8292437,2.0235935,1.6800549,1.6307299,1.3736835,0.31700289,1.0689881,2.2001206,0.4559252,-1.6857139,-3.0212831,-3.6289988,-3.5466464,-3.6836291,-3.3221317,-3.2578898,-4.5351977,-5.4597009,-6.4558014,-6.1959503,-5.7543386,-5.9429046,-7.1675789,-6.832294,-6.8815809,-7.1011583,-7.1932234,-7.3265367,-7.6552267,-8.2594654,-8.2187856,-8.1425267,-8.3666904,-8.5197686,-8.1810308,-7.8688326,-7.7901414,-7.8076326,-7.8729358,-7.8415111,-7.4499059,-7.4311302,-8.0322154,-8.1939552,-8.0664912,-8.2596593,-8.6228172,-8.8437311,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0735683,1.0132165,1.1714311,0.99078296,0.65852109,2.0520822,2.0637757,0.70560179,-1.132055,-2.4604616,-3.1500407,-3.0518344,-3.2191786,-3.2685495,-3.4132148,-4.218434,-5.0453454,-5.9153501,-5.8716673,-5.8320561,-6.1953561,-6.7607665,-6.6384254,-6.6931738,-6.9301662,-7.0741718,-7.1487393,-7.4366962,-7.9318278,-7.9497998,-7.8366885,-7.9821234,-8.2237924,-8.0060304,-7.7992716,-7.7585455,-7.7739578,-7.7629016,-7.7157181,-7.5195715,-7.5302739,-7.858393,-8.02252,-8.0623753,-8.151987,-8.3325399,-8.511913,-8.6222761,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.1487307,0.17533758,0.20297646,0.18745062,0.46994024,1.7444605,3.5693304,0.78965646,-0.73320431,-1.4209294,-1.7612011,-2.1238856,-2.5797489,-2.9612724,-3.3214701,-3.8204838,-4.3280336,-4.7278886,-5.0739901,-5.5040669,-5.9461047,-6.2383715,-6.3548762,-6.473881,-6.6374623,-6.7779618,-6.9146679,-7.1104448,-7.3145598,-7.4218918,-7.4921523,-7.5952024,-7.6731353,-7.6574897,-7.6213977,-7.6235235,-7.6373137,-7.6353518,-7.6251361,-7.6135416,-7.6504372,-7.7529484,-7.8598697,-7.939631,-8.0022359,-8.0812435,-8.1673816,-8.2055966,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-0.41316925,-0.36277381,-0.27459531,0.028134092,0.747256,1.1926539,0.21630837,-0.41398039,-0.075964984,0.34171449,-0.7837057,-1.7564715,-2.2216414,-2.5461173,-3.2090545,-3.510385,-3.2597773,-3.8974478,-5.0608392,-5.9068502,-6.2468651,-6.2613217,-6.3164973,-6.4582706,-6.5692067,-6.6883392,-6.8492468,-6.9673729,-7.0589232,-7.1943084,-7.3125583,-7.3811005,-7.4083157,-7.4422442,-7.5058705,-7.5520883,-7.5222727,-7.5166377,-7.5443956,-7.5715137,-7.6220668,-7.7206475,-7.8290621,-7.8439225,-7.8596397,-7.9139133,-7.9864984,-8.0963344,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-0.75757163,-0.66920402,-0.57739132,-0.42288127,-0.20466423,-0.13921942,-0.30227388,-0.14816752,1.2350532,3.556873,0.22639003,-1.0268976,-1.6462226,-1.7172976,-2.7125678,-2.8887616,-1.3217302,-2.5426171,-4.6948307,-6.0442846,-7.4920266,-6.3477854,-6.207541,-6.4336792,-6.5738283,-6.5330861,-6.6857484,-6.8735058,-6.8956111,-6.9926363,-7.167368,-7.3941827,-7.2932435,-7.3003505,-7.4837656,-7.6855058,-7.4485205,-7.4114964,-7.5354043,-7.5571766,-7.4949268,-7.6220512,-7.9640522,-7.8087413,-7.6745679,-7.7610693,-7.8993385,-7.8093762,-7.722436,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-0.68891641,-0.6318639,-0.63162271,-0.61462313,-0.58213849,-0.48034531,-0.095109875,0.73547791,1.0015666,-0.14057354,-0.37306938,-1.4322697,-1.9286669,-2.5377049,-2.8704446,-2.6740329,-3.301787,-4.5215888,-5.5413183,-6.195246,-6.0439289,-6.0028883,-6.1993174,-6.3418681,-6.3776216,-6.5184353,-6.6981132,-6.7637745,-6.8249755,-6.9664474,-7.1240399,-7.1083372,-7.1311754,-7.2685845,-7.3731447,-7.2783666,-7.2572437,-7.3403818,-7.3602692,-7.3131669,-7.3877627,-7.5671113,-7.5097181,-7.4238732,-7.4968333,-7.6094061,-7.5252449,-7.4429836,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-0.18445056,-0.18875019,-0.49552746,-0.68500248,-0.68723842,-0.49236446,-0.02714192,0.69913251,1.8818969,2.7354322,0.12269628,-0.99491622,-1.6183164,-2.3034902,-2.8765935,-3.247826,-3.688218,-4.3315698,-4.9611484,-5.3614223,-5.5454696,-5.7223581,-5.9529388,-6.1175073,-6.2124142,-6.3514025,-6.5071117,-6.5942948,-6.6510313,-6.7297015,-6.8026821,-6.8595299,-6.9323072,-7.0217447,-7.073537,-7.0667335,-7.0579214,-7.0675612,-7.0707151,-7.0594021,-7.0440292,-7.0314369,-7.0478672,-7.0700055,-7.0596409,-7.0460002,-7.0871355,-7.1311044,-7.14384,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.1192864,-0.04097675,-0.57528167,-0.64912889,-0.41696748,0.2156643,1.4954764,2.455286,1.2918985,0.040664659,-0.23159496,-0.44530335,-1.834905,-2.7666774,-3.2369025,-3.5100056,-4.0645544,-4.7045281,-5.1388648,-5.2200101,-5.5002856,-6.0157235,-6.2859655,-6.1304148,-6.2667996,-6.5983689,-6.6232844,-6.5278085,-6.5648197,-6.6107085,-6.6667865,-6.7752123,-6.9317513,-7.0337189,-6.9382951,-6.889019,-6.8847547,-6.8780305,-6.8305738,-6.7028534,-6.4577094,-6.5728231,-6.7258696,-6.5793515,-6.3218508,-6.6119605,-6.8443267,-6.9277897,-6.9586707,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
